accident_uid,accident_type,accident_type_de,accident_type_fr,accident_type_it,accident_type_en,accident_severity_category,accident_severity_category_de,accident_severity_category_fr,accident_severity_category_it,accident_severity_category_en,accident_involving_pedestrian,accident_involving_bicycle,accident_involving_motorcycle,road_type,road_type_de,road_type_fr,road_type_it,road_type_en,canton_code,municipality_code,accident_year,accident_month,accident_month_de,accident_month_fr,accident_month_it,accident_month_en,accident_week_day,accident_week_day_de,accident_week_day_fr,accident_week_day_it,accident_week_day_en,accident_hour,accident_hour_text,gemeinde_f,gemeinde_d,lon,lat
48912090499B7840B1796F7741DDE31B,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,GE,6621,2024,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,09,09h-10h,Genève,Genf,6.152669037352861,46.20068406420359
4B47400350676B409810144EBCEA1149,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,GE,6643,2024,8,August,août,Agosto,August,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,07,07h-08h,Vernier,Vernier,6.093179467689173,46.21919871474931
4E20DF076D46224292A0A3A9AD249E41,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,ZH,261,2024,12,Dezember,décembre,Dicembre,December,aw405,Freitag,vendredi,Venerdì,Friday,22,22h-23h,Zurich,Zürich,8.561303083243084,47.40846729512225
538604AF81B5E845A37290CA0353A670,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,LU,1061,2024,11,November,novembre,Novembre,November,aw404,Donnerstag,jeudi,Giovedì,Thursday,17,17h-18h,Lucerne,Luzern,8.344263517266125,47.055951479131
56D9BDBE54BFAC45A0CBE9ABFB6AD714,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,FR,2175,2024,12,Dezember,décembre,Dicembre,December,aw405,Freitag,vendredi,Venerdì,Friday,08,08h-09h,Belfaux,Belfaux,7.1069826668028275,46.8197983277555
5BAAA4BFEA0B994086FD0A9F4852DC79,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,TG,4656,2024,11,November,novembre,Novembre,November,aw407,Sonntag,dimanche,Domenica,Sunday,16,16h-17h,Güttingen,Güttingen,9.282258837688435,47.594857006595
5CC55D43B7934E4BA868A8CF5BFE299C,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt430,Autobahn,autoroute,Autostrada,Motorway,FR,2336,2024,12,Dezember,décembre,Dicembre,December,aw407,Sonntag,dimanche,Domenica,Sunday,07,07h-08h,Semsales,Semsales,6.9172935611806,46.565068386519805
5E56D9CAEE3613479566D3B9D700D36A,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VD,5635,2024,12,Dezember,décembre,Dicembre,December,aw406,Samstag,samedi,Sabato,Saturday,03,03h-04h,Ecublens (VD),Ecublens VD,6.551858821434357,46.53799940463997
65E2E3E9910C634FA41D205A3807F364,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,GE,6621,2024,6,Juni,juin,Giugno,June,aw406,Samstag,samedi,Sabato,Saturday,05,05h-06h,Genève,Genf,6.132125067115189,46.20584612610421
6F6C31AB433C54488C3CB6547E886FFE,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,as1,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,AG,4072,2024,12,Dezember,décembre,Dicembre,December,aw401,Montag,lundi,Lunedí,Monday,18,18h-19h,Niederwil (AG),Niederwil AG,8.301151145567465,47.38553382019349
8EE8C8DBB4036C40B69C9F33B0D1A2FF,at00,Andere,autres,Altri,Other,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,NW,1511,2024,9,September,septembre,Settembre,September,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,07,07h-08h,Wolfenschiessen,Wolfenschiessen,8.37890723432318,46.81039248043987
9970D07EDD93F14A9221DDADB3A4494E,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,ZH,228,2024,11,November,novembre,Novembre,November,aw405,Freitag,vendredi,Venerdì,Friday,22,22h-23h,Turbenthal,Turbenthal,8.845178162200591,47.426716471505735
A750374ABD51C8459AEC40066720514F,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VS,6076,2024,8,August,août,Agosto,August,aw404,Donnerstag,jeudi,Giovedì,Thursday,09,09h-10h,Obergoms,Obergoms,8.359327136417349,46.567800925823434
A83865CC4FC7E345B035139066FB41A5,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,SO,2526,2024,12,Dezember,décembre,Dicembre,December,aw405,Freitag,vendredi,Venerdì,Friday,12,12h-13h,Lohn-Ammannsegg,Lohn-Ammannsegg,7.529156856680379,47.18145394660076
ACA9722FF6D3B849A01D8A39C9019E50,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,VS,6297,2024,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,14,14h-15h,Viège,Visp,7.890456878104312,46.29316222209718
B73F424DBDBE884E94B1F47A88174121,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,GE,6630,2024,11,November,novembre,Novembre,November,aw404,Donnerstag,jeudi,Giovedì,Thursday,17,17h-18h,Meyrin,Meyrin,6.0785019544458745,46.2266612016266
B7E6B747FD0CA541B49F56049C20FFAE,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VD,5401,2024,8,August,août,Agosto,August,aw406,Samstag,samedi,Sabato,Saturday,13,13h-14h,Aigle,Aigle,7.0176172750827455,46.329382797804904
BB57560E669D904EB98E462213198A28,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,GE,6642,2024,11,November,novembre,Novembre,November,aw402,Dienstag,mardi,Martedì,Tuesday,10,10h-11h,Vandoeuvres,Vandoeuvres,6.205003959610225,46.22684616210116
BE7A051EF55DFB44821FC1407E2C95A2,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VD,5473,2024,11,November,novembre,Novembre,November,aw401,Montag,lundi,Lunedí,Monday,15,15h-16h,Boussens,Boussens,6.582175855709539,46.610776884670486
C5E6974B56FCC546B659CD0BF92EF154,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as1,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VD,5646,2024,11,November,novembre,Novembre,November,aw404,Donnerstag,jeudi,Giovedì,Thursday,14,14h-15h,Saint-Prex,Saint-Prex,6.447254594950733,46.47814498457591
D344CE132B10834691D4F35A87CA355C,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BE,784,2024,10,Oktober,octobre,Ottobre,October,aw407,Sonntag,dimanche,Domenica,Sunday,13,13h-14h,Innertkirchen,Innertkirchen,8.298639697868467,46.72003941529817
DBABDD662F9EC64F80133C4FEB17B214,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,GE,6621,2024,10,Oktober,octobre,Ottobre,October,aw404,Donnerstag,jeudi,Giovedì,Thursday,09,09h-10h,Genève,Genf,6.148868719863822,46.207955095001104
E99EBFC8534DC74688562B5BE0CE4D49,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,OW,1403,2024,9,September,septembre,Settembre,September,aw407,Sonntag,dimanche,Domenica,Sunday,11,11h-12h,Giswil,Giswil,8.088987805207628,46.817905605354134
06BAC73D0A137F4798ADFBF038A3340A,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,GE,6628,2024,4,April,avril,Aprile,April,aw402,Dienstag,mardi,Martedì,Tuesday,08,08h-09h,Lancy,Lancy,6.117455136153668,46.1856302574401
089BF8C5370A5E44A3409272CED0738C,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VS,6009,2024,12,Dezember,décembre,Dicembre,December,aw402,Dienstag,mardi,Martedì,Tuesday,07,07h-08h,Simplon,Simplon,8.072543546841967,46.178455631878855
1A1159C407FB0104E0630AB38B0258F4,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BE,371,2024,5,Mai,mai,Maggio,May,aw405,Freitag,vendredi,Venerdì,Friday,16,16h-17h,Bienne,Biel BE,7.2519786839026565,47.1322151068148
1AB0CE79737B02FCE0630AB38B024AC8,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VS,6266,2024,2,Februar,février,Febbraio,February,aw407,Sonntag,dimanche,Domenica,Sunday,01,01h-02h,Sion,Sitten,7.349078129045776,46.22171804849542
1AB0CE79746002FCE0630AB38B024AC8,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,AG,4258,2024,5,Mai,mai,Maggio,May,aw405,Freitag,vendredi,Venerdì,Friday,17,17h-18h,Rheinfelden,Rheinfelden,7.775584713005289,47.54450499765707
1B9E050B25AE0122E0630AB38B0264D7,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,AG,4279,2024,6,Juni,juin,Giugno,June,aw402,Dienstag,mardi,Martedì,Tuesday,20,20h-21h,Murgenthal,Murgenthal,7.839668202209094,47.243882265356966
1C57ABFC46DA0262E0630AB38B02C4A6,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as1,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,SG,3295,2024,5,Mai,mai,Maggio,May,aw406,Samstag,samedi,Sabato,Saturday,22,22h-23h,Quarten,Quarten,9.24828127006775,47.11060662132154
1CB76ABACF99013CE0630AB38B02C029,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,LU,1061,2024,5,Mai,mai,Maggio,May,aw405,Freitag,vendredi,Venerdì,Friday,21,21h-22h,Lucerne,Luzern,8.313040333011434,47.06636741180137
1CCA5CCA36C402CAE0630AB38B027560,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VS,6156,2024,5,Mai,mai,Maggio,May,aw404,Donnerstag,jeudi,Giovedì,Thursday,08,08h-09h,Troistorrents,Troistorrents,6.935735955563084,46.24590868022591
1D064B7A83C001DCE0630AB38B022DF4,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,AG,4236,2024,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,06,06h-07h,Muri (AG),Muri AG,8.338951376057317,47.27663131029169
1E5DDE1C00EA01E6E0630AB38B0275B4,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,VS,6136,2024,7,Juli,juillet,Luglio,July,aw404,Donnerstag,jeudi,Giovedì,Thursday,16,16h-17h,Martigny,Martigny,7.073303891457998,46.10173401504802
1E5DDE1F7C230188E0630AB38B02A915,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,TG,4461,2024,6,Juni,juin,Giugno,June,aw402,Dienstag,mardi,Martedì,Tuesday,18,18h-19h,Amriswil,Amriswil,9.26988585118769,47.553877986848256
1EEFFCF3F9770106E0630AB38B026FD4,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,VD,5675,2024,6,Juni,juin,Giugno,June,aw401,Montag,lundi,Lunedí,Monday,22,22h-23h,Lucens,Lucens,6.840710958572545,46.71073738829052
1F6835F6307A01A8E0630AB38B021AA6,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as1,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,GE,6637,2024,2,Februar,février,Febbraio,February,aw406,Samstag,samedi,Sabato,Saturday,17,17h-18h,Russin,Russin,6.021658616460216,46.19231285622162
1F763B0143C301FAE0630AB38B02D012,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BS,2701,2024,7,Juli,juillet,Luglio,July,aw405,Freitag,vendredi,Venerdì,Friday,17,17h-18h,Bâle,Basel,7.607515102582797,47.5614551955856
1F763B3EFD12011EE0630AB38B0206DD,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,ZH,261,2024,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,07,07h-08h,Zurich,Zürich,8.509871074740927,47.36987189980128
1F781C740FE801C8E0630AB38B029DCE,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,GE,6644,2024,6,Juni,juin,Giugno,June,aw401,Montag,lundi,Lunedí,Monday,07,07h-08h,Versoix,Versoix,6.16950288442659,46.27607889150981
209108EAC0820160E0630AB38B023864,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,ZH,261,2024,7,Juli,juillet,Luglio,July,aw404,Donnerstag,jeudi,Giovedì,Thursday,14,14h-15h,Zurich,Zürich,8.51974618886519,47.36518337973225
209108EAC1690160E0630AB38B023864,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,ZH,261,2024,8,August,août,Agosto,August,aw402,Dienstag,mardi,Martedì,Tuesday,13,13h-14h,Zurich,Zürich,8.519425290638647,47.36894634720989
20911025E2A10176E0630AB38B02AB41,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,TI,5254,2024,6,Juni,juin,Giugno,June,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,07,07h-08h,Mendrisio,Mendrisio,8.967008061011349,45.855648950750876
20E0B44B38910174E0630AB38B02C9F0,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,SZ,1346,2024,8,August,août,Agosto,August,aw406,Samstag,samedi,Sabato,Saturday,15,15h-16h,Schübelbach,Schübelbach,8.907770991765053,47.17593861902763
215535A773ED01D4E0630AB38B02FBF1,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,AG,4001,2024,8,August,août,Agosto,August,aw405,Freitag,vendredi,Venerdì,Friday,20,20h-21h,Aarau,Aarau,8.04961613194873,47.3883693240309
215999D0D6A30182E0630AB38B020159,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,JU,6809,2024,9,September,septembre,Settembre,September,aw402,Dienstag,mardi,Martedì,Tuesday,13,13h-14h,Haute-Ajoie,Haute-Ajoie,6.921635785189367,47.375327478909696
215999D0FD640182E0630AB38B020159,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,GE,6630,2024,7,Juli,juillet,Luglio,July,aw401,Montag,lundi,Lunedí,Monday,17,17h-18h,Meyrin,Meyrin,6.0759380655020285,46.22241069784353
215E7FD0B808018AE0630AB38B02DA4E,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,TI,5192,2024,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,19,19h-20h,Lugano,Lugano,8.955643880587147,46.00748470462832
21D33996168402D6E0630AB38B02B1D7,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt439,andere,autre,Altro,Other,AG,4131,2024,8,August,août,Agosto,August,aw404,Donnerstag,jeudi,Giovedì,Thursday,15,15h-16h,Beinwil am See,Beinwil am See,8.19765760209244,47.26425426398332
22C798D153EA0230E0630AB38B02DAE1,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,VS,6135,2024,8,August,août,Agosto,August,aw404,Donnerstag,jeudi,Giovedì,Thursday,15,15h-16h,Leytron,Leytron,7.187619951605992,46.191229960160584
22DA948CD20E0230E0630AB38B023EF2,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as1,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,TI,5226,2024,6,Juni,juin,Giugno,June,aw401,Montag,lundi,Lunedí,Monday,13,13h-14h,Capriasca,Capriasca,8.96823139710679,46.07802345855897
22F0390E651E82459A2E2530DF4576BF,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,ZH,247,2024,12,Dezember,décembre,Dicembre,December,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,15,15h-16h,Schlieren,Schlieren,8.466020985876993,47.400241585354905
