"lon","lat","gemeinde_f","accident_severity_category_fr"
6.9969,46.764,"La Brillaz","a"
6.9969,46.764,"La Brillaz","a"
7.0827,47.0135,"Tschugg","a"
7.0827,47.0135,"Tschugg","a"
7.0827,47.0135,"Tschugg","a"
7.0827,47.0135,"Tschugg","a"
7.0827,47.0135,"Tschugg","a"
7.0827,47.0135,"Tschugg","a"
7.0827,47.0135,"Tschugg","a"
7.0827,47.0135,"Tschugg","a"
7.0827,47.0135,"Tschugg","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
8.2636,47.4119,"Wohlenschwil","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
6.52,46.865,"Val-de-Travers","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.5032,47.0704,"Arth","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
8.0902,46.818,"Giswil","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
6.0825,46.226,"Meyrin","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
8.8531,47.1903,"Lachen","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.129,46.2133,"Genève","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.8575,46.4524,"La Tour-de-Peilz","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
6.5189,46.5636,"Aclens","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
7.6372,46.7515,"Thoune","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
8.8483,46.0024,"Lema","a"
9.4998,47.4142,"Wald (AR)","a"
9.4998,47.4142,"Wald (AR)","a"
9.4998,47.4142,"Wald (AR)","a"
9.4998,47.4142,"Wald (AR)","a"
9.4998,47.4142,"Wald (AR)","a"
9.4998,47.4142,"Wald (AR)","a"
9.4998,47.4142,"Wald (AR)","a"
9.4998,47.4142,"Wald (AR)","a"
9.4998,47.4142,"Wald (AR)","a"
9.4998,47.4142,"Wald (AR)","a"
9.4998,47.4142,"Wald (AR)","a"
9.4998,47.4142,"Wald (AR)","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
9.2773,47.3916,"Herisau","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
8.7412,47.494,"Winterthour","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
9.0322,47.1531,"Glarus Nord","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.0816,46.2149,"Vernier","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
6.8799,46.4534,"La Tour-de-Peilz","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
7.5717,46.8901,"Münsingen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
8.2448,46.892,"Sarnen","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
6.1965,46.2173,"Vandoeuvres","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.1279,46.8156,"Givisiez","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
7.3735,46.2394,"Sion","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
6.1527,46.2007,"Genève","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
8.2933,47.0565,"Lucerne","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.8511,46.6838,"Interlaken","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3998,46.712,"Rüschegg","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
7.3686,46.2288,"Sion","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.3587,47.0956,"Dierikon","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
8.5562,47.3616,"Zurich","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.363,47.4214,"Saint-Gall","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
9.2524,47.4306,"Gossau (SG)","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
6.5798,46.9003,"Val-de-Travers","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.6275,47.2392,"Horgen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.628,47.4168,"Wangen-Brüttisellen","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
8.5482,47.3801,"Zurich","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
7.6668,46.6837,"Spiez","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
8.5634,47.3488,"Zurich","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
6.1104,46.2036,"Vernier","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
8.8879,45.9822,"Magliaso","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
7.5806,47.5473,"Bâle","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
9.65,47.4524,"St. Margrethen","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
6.534,46.7309,"Orbe","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
9.1848,47.6336,"Kreuzlingen","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
6.2063,46.2454,"Collonge-Bellerive","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
8.18,46.7312,"Meiringen","a"
6.0851,46.233,"Meyrin","b"
6.0851,46.233,"Meyrin","b"
6.0851,46.233,"Meyrin","b"
6.0851,46.233,"Meyrin","b"
6.0851,46.233,"Meyrin","b"
6.0851,46.233,"Meyrin","b"
6.0851,46.233,"Meyrin","b"
6.0851,46.233,"Meyrin","b"
